ProductID,ProductName,Category,Price,Rating,Availability,ReleaseYear
5447,Product 465,Electronics,415.2,3.8,In Stock,2015
5448,Product 328,Beauty & Personal Care,234.82,1.4,Out of Stock,2022
5449,Product 425,Fashion,117.8,4.6,Out of Stock,2022
5450,Product 281,Home & Kitchen,240.0,4.7,Backorder,2017
5451,Product 216,Electronics,242.71,3.0,Out of Stock,2015
5452,Product 181,Toys & Games,309.66,2.3,In Stock,2020
5453,Product 379,Fashion,109.6,4.9,Backorder,2017
5454,Product 151,Fashion,391.15,1.3,Out of Stock,2022
5455,Product 42,Fashion,289.61,3.6,Backorder,2017
5456,Product 263,Electronics,383.57,1.8,In Stock,2019
5457,Product 121,Fashion,161.62,1.4,In Stock,2022
5458,Product 207,Fashion,232.19,1.8,In Stock,2019
5459,Product 52,Fashion,403.39,3.2,In Stock,2022
5460,Product 168,Fashion,53.97,2.8,Backorder,2015
5461,Product 25,Toys & Games,85.92,3.4,In Stock,2017
5462,Product 32,Electronics,322.44,2.8,Backorder,2021
5463,Product 149,Beauty & Personal Care,100.4,4.9,In Stock,2018
5464,Product 147,Home & Kitchen,483.39,2.6,Backorder,2018
5465,Product 292,Electronics,64.23,1.2,Out of Stock,2015
5466,Product 481,Beauty & Personal Care,22.09,2.2,Backorder,2022
5467,Product 213,Beauty & Personal Care,185.91,2.7,In Stock,2020
5468,Product 89,Beauty & Personal Care,383.32,4.8,Backorder,2021
5469,Product 481,Beauty & Personal Care,316.84,3.3,In Stock,2020
5470,Product 92,Home & Kitchen,304.06,4.5,Backorder,2021
5471,Product 301,Beauty & Personal Care,264.72,1.5,Out of Stock,2021
5472,Product 357,Toys & Games,316.91,3.6,Backorder,2019
5473,Product 467,Home & Kitchen,433.36,3.5,Backorder,2018
5474,Product 151,Fashion,124.15,2.1,Backorder,2017
5475,Product 483,Fashion,485.79,2.6,Out of Stock,2015
5476,Product 416,Home & Kitchen,174.69,4.6,Out of Stock,2019
5477,Product 179,Beauty & Personal Care,354.99,4.9,Backorder,2020
5478,Product 275,Home & Kitchen,55.49,3.0,In Stock,2020
5479,Product 79,Electronics,47.24,4.1,Out of Stock,2017
5480,Product 8,Beauty & Personal Care,380.55,3.0,In Stock,2018
5481,Product 12,Toys & Games,321.31,4.9,Backorder,2015
5482,Product 192,Home & Kitchen,156.9,4.6,Backorder,2021
5483,Product 203,Toys & Games,402.34,4.2,In Stock,2020
5484,Product 442,Electronics,127.42,4.4,Backorder,2016
5485,Product 315,Toys & Games,248.43,1.3,Backorder,2018
5486,Product 39,Electronics,22.46,2.3,In Stock,2017
5487,Product 170,Home & Kitchen,335.92,4.6,Backorder,2018
5488,Product 471,Electronics,153.8,3.5,Backorder,2019
5489,Product 449,Fashion,20.13,4.4,In Stock,2018
5490,Product 35,Electronics,94.13,1.9,In Stock,2015
5491,Product 210,Home & Kitchen,427.51,4.4,Backorder,2020
5492,Product 427,Electronics,74.75,4.9,In Stock,2022
5493,Product 437,Toys & Games,493.14,4.8,Out of Stock,2021
5494,Product 71,Toys & Games,195.92,3.5,In Stock,2019
5495,Product 132,Electronics,348.99,2.1,Backorder,2020
5496,Product 425,Fashion,424.41,4.9,Backorder,2022
5497,Product 380,Toys & Games,491.66,4.1,In Stock,2015
5498,Product 92,Toys & Games,129.32,4.8,Out of Stock,2018
5499,Product 461,Fashion,256.95,1.9,In Stock,2017
5500,Product 168,Beauty & Personal Care,240.42,2.1,Backorder,2017
5501,Product 214,Beauty & Personal Care,422.46,2.6,Backorder,2021
5502,Product 282,Beauty & Personal Care,459.83,4.4,Out of Stock,2022
5503,Product 257,Fashion,274.51,4.9,Out of Stock,2016
5504,Product 108,Fashion,375.27,1.1,Out of Stock,2022
5505,Product 419,Toys & Games,46.89,3.0,Backorder,2018
5506,Product 382,Fashion,211.6,1.9,Out of Stock,2018
5507,Product 450,Fashion,48.91,2.7,In Stock,2019
5508,Product 369,Home & Kitchen,64.69,4.2,Backorder,2022
5509,Product 44,Toys & Games,463.47,4.7,In Stock,2021
5510,Product 166,Electronics,190.6,1.9,Out of Stock,2022
5511,Product 495,Fashion,159.16,3.9,Backorder,2017
5512,Product 108,Beauty & Personal Care,196.23,2.6,Backorder,2022
5513,Product 474,Beauty & Personal Care,85.6,3.0,Out of Stock,2022
5514,Product 472,Fashion,367.12,3.0,In Stock,2020
5515,Product 299,Fashion,285.03,2.1,In Stock,2017
5516,Product 197,Electronics,414.67,1.4,Out of Stock,2021
5517,Product 181,Electronics,67.8,1.8,Out of Stock,2016
5518,Product 456,Beauty & Personal Care,169.5,2.1,Out of Stock,2022
5519,Product 94,Beauty & Personal Care,432.25,2.1,In Stock,2015
5520,Product 2,Electronics,107.89,3.5,Backorder,2015
5521,Product 24,Beauty & Personal Care,226.73,4.1,Out of Stock,2017
5522,Product 216,Home & Kitchen,421.26,4.6,In Stock,2016
5523,Product 345,Electronics,396.48,4.1,Backorder,2019
5524,Product 346,Fashion,320.93,1.4,Backorder,2022
5525,Product 326,Home & Kitchen,468.84,2.0,Backorder,2015
5526,Product 407,Fashion,365.42,2.1,Out of Stock,2016
5527,Product 498,Beauty & Personal Care,477.16,3.1,Out of Stock,2020
5528,Product 81,Fashion,32.24,4.2,In Stock,2022
5529,Product 352,Beauty & Personal Care,117.22,4.4,Out of Stock,2017
5530,Product 241,Toys & Games,52.03,5.0,Out of Stock,2020
5531,Product 193,Beauty & Personal Care,219.37,4.7,Backorder,2022
5532,Product 499,Beauty & Personal Care,325.41,2.6,Backorder,2022
5533,Product 452,Fashion,85.95,3.3,In Stock,2022
5534,Product 354,Beauty & Personal Care,314.71,1.4,Backorder,2020
5535,Product 288,Toys & Games,345.0,1.4,Out of Stock,2016
5536,Product 455,Beauty & Personal Care,149.16,2.4,Out of Stock,2022
5537,Product 53,Beauty & Personal Care,268.98,2.9,In Stock,2017
5538,Product 65,Electronics,455.14,2.2,Backorder,2022
5539,Product 265,Home & Kitchen,141.79,3.9,In Stock,2018
5540,Product 281,Electronics,392.25,4.0,Backorder,2021
5541,Product 71,Toys & Games,491.94,4.8,In Stock,2016
5542,Product 332,Home & Kitchen,371.94,2.5,In Stock,2018
5543,Product 453,Toys & Games,62.96,2.6,In Stock,2020
5544,Product 319,Beauty & Personal Care,19.1,4.5,Backorder,2022
5545,Product 246,Home & Kitchen,106.49,4.2,Backorder,2021
5546,Product 102,Fashion,316.8,4.9,Backorder,2016
5547,Product 328,Beauty & Personal Care,497.85,2.1,In Stock,2021
5548,Product 26,Home & Kitchen,210.42,3.5,Backorder,2015
5549,Product 436,Toys & Games,463.96,3.0,In Stock,2016
5550,Product 299,Electronics,52.14,4.2,Backorder,2018
5551,Product 134,Fashion,45.25,3.8,In Stock,2016
5552,Product 422,Home & Kitchen,410.75,1.9,Backorder,2017
5553,Product 389,Toys & Games,336.92,2.2,Out of Stock,2017
5554,Product 253,Fashion,478.65,2.6,Backorder,2021
5555,Product 256,Beauty & Personal Care,110.96,1.9,In Stock,2021
5556,Product 447,Beauty & Personal Care,250.72,2.4,Out of Stock,2016
5557,Product 299,Fashion,121.16,2.1,Backorder,2018
5558,Product 13,Home & Kitchen,333.09,1.4,In Stock,2015
5559,Product 273,Electronics,440.7,4.5,Backorder,2019
5560,Product 186,Beauty & Personal Care,211.96,1.5,Backorder,2016
5561,Product 70,Beauty & Personal Care,292.09,2.4,In Stock,2020
5562,Product 14,Toys & Games,47.6,1.1,In Stock,2017
5563,Product 268,Electronics,323.1,3.9,Backorder,2019
5564,Product 471,Electronics,412.21,1.8,Backorder,2022
5565,Product 363,Electronics,456.3,4.7,Out of Stock,2016
5566,Product 296,Electronics,278.09,2.9,Out of Stock,2019
5567,Product 257,Beauty & Personal Care,135.5,1.2,In Stock,2017
5568,Product 409,Beauty & Personal Care,370.67,4.3,In Stock,2016
5569,Product 369,Electronics,310.99,2.1,Backorder,2018
5570,Product 156,Beauty & Personal Care,285.07,2.4,In Stock,2022
5571,Product 376,Home & Kitchen,270.89,3.2,In Stock,2020
5572,Product 159,Beauty & Personal Care,461.36,1.0,Out of Stock,2021
5573,Product 217,Home & Kitchen,250.94,2.6,In Stock,2017
5574,Product 477,Beauty & Personal Care,440.11,1.0,Backorder,2021
5575,Product 409,Toys & Games,138.15,2.1,Backorder,2016
5576,Product 256,Beauty & Personal Care,287.9,1.9,Backorder,2015
5577,Product 383,Toys & Games,441.48,4.3,In Stock,2018
5578,Product 95,Fashion,257.88,2.1,Backorder,2017
5579,Product 122,Home & Kitchen,411.27,4.7,Out of Stock,2015
5580,Product 437,Home & Kitchen,336.94,4.7,In Stock,2018
5581,Product 367,Toys & Games,453.88,4.9,In Stock,2020
5582,Product 161,Toys & Games,383.97,4.7,In Stock,2016
5583,Product 447,Beauty & Personal Care,166.4,4.7,Backorder,2022
5584,Product 318,Home & Kitchen,375.4,4.4,Backorder,2020
5585,Product 495,Toys & Games,365.42,3.9,Out of Stock,2016
5586,Product 484,Beauty & Personal Care,305.66,3.1,Backorder,2015
5587,Product 87,Beauty & Personal Care,273.01,2.4,Out of Stock,2020
5588,Product 304,Electronics,205.24,2.1,In Stock,2015
5589,Product 137,Electronics,422.32,1.1,In Stock,2021
5590,Product 4,Fashion,124.32,1.3,Backorder,2017
5591,Product 101,Home & Kitchen,121.98,3.2,Backorder,2022
5592,Product 181,Toys & Games,477.65,3.4,Backorder,2017
5593,Product 207,Home & Kitchen,13.14,1.7,In Stock,2021
5594,Product 317,Beauty & Personal Care,332.58,3.6,Out of Stock,2017
5595,Product 229,Toys & Games,246.2,2.0,In Stock,2017
5596,Product 316,Electronics,122.54,2.5,Backorder,2022
5597,Product 466,Toys & Games,359.63,4.5,Backorder,2022
5598,Product 444,Electronics,92.03,3.8,Out of Stock,2015
5599,Product 468,Beauty & Personal Care,249.37,1.8,Backorder,2020
5600,Product 345,Fashion,331.53,2.9,In Stock,2016
5601,Product 89,Electronics,201.38,3.2,Backorder,2019
5602,Product 100,Electronics,434.53,3.3,Backorder,2018
5603,Product 243,Fashion,198.3,2.0,Out of Stock,2017
5604,Product 322,Fashion,43.44,3.9,Out of Stock,2018
5605,Product 205,Toys & Games,391.11,1.5,Out of Stock,2016
5606,Product 341,Beauty & Personal Care,45.63,1.8,Backorder,2020
5607,Product 8,Home & Kitchen,32.51,1.7,Backorder,2015
5608,Product 87,Electronics,130.54,4.9,Backorder,2017
5609,Product 301,Beauty & Personal Care,199.22,2.9,Backorder,2021
5610,Product 249,Beauty & Personal Care,404.06,3.2,Backorder,2019
5611,Product 208,Beauty & Personal Care,296.87,3.5,Backorder,2016
5612,Product 33,Beauty & Personal Care,178.51,3.9,Out of Stock,2021
5613,Product 34,Beauty & Personal Care,393.92,4.5,Backorder,2015
5614,Product 334,Toys & Games,66.08,1.3,Out of Stock,2017
5615,Product 130,Toys & Games,108.8,3.7,Backorder,2017
5616,Product 4,Fashion,154.53,2.2,In Stock,2021
5617,Product 424,Toys & Games,270.05,4.1,Out of Stock,2022
5618,Product 249,Electronics,175.55,2.4,Out of Stock,2017
5619,Product 447,Electronics,453.76,2.8,Backorder,2016
5620,Product 63,Toys & Games,104.99,4.9,Out of Stock,2015
5621,Product 101,Beauty & Personal Care,341.59,3.2,In Stock,2016
5622,Product 487,Fashion,157.81,4.0,Out of Stock,2018
5623,Product 284,Fashion,184.79,1.4,Backorder,2018
5624,Product 443,Toys & Games,298.86,2.4,In Stock,2019
5625,Product 99,Home & Kitchen,443.23,5.0,Backorder,2019
5626,Product 366,Toys & Games,488.99,3.8,In Stock,2015
5627,Product 231,Beauty & Personal Care,93.63,1.6,Out of Stock,2018
5628,Product 432,Beauty & Personal Care,441.73,4.8,In Stock,2021
5629,Product 410,Toys & Games,20.36,4.7,Out of Stock,2016
5630,Product 337,Home & Kitchen,112.02,2.7,Backorder,2018
5631,Product 241,Beauty & Personal Care,137.22,4.1,Out of Stock,2017
5632,Product 115,Electronics,499.43,1.8,Backorder,2018
5633,Product 202,Electronics,217.02,4.9,In Stock,2016
5634,Product 154,Electronics,167.79,3.0,In Stock,2017
5635,Product 449,Electronics,64.95,2.5,Out of Stock,2015
5636,Product 272,Beauty & Personal Care,149.38,2.8,In Stock,2015
5637,Product 81,Fashion,323.67,3.0,Out of Stock,2018
5638,Product 235,Beauty & Personal Care,41.46,1.6,Out of Stock,2021
5639,Product 101,Fashion,86.68,2.1,Out of Stock,2020
5640,Product 8,Home & Kitchen,86.87,3.8,Backorder,2019
5641,Product 408,Home & Kitchen,236.02,4.7,Backorder,2016
5642,Product 242,Beauty & Personal Care,283.59,1.2,Out of Stock,2016
5643,Product 297,Fashion,462.86,3.7,In Stock,2019
5644,Product 39,Beauty & Personal Care,284.81,1.8,In Stock,2016
5645,Product 366,Beauty & Personal Care,72.2,3.0,Out of Stock,2018
5646,Product 38,Fashion,198.65,1.9,Out of Stock,2017
5647,Product 114,Toys & Games,245.76,4.2,Backorder,2015
5648,Product 102,Home & Kitchen,146.97,4.9,In Stock,2018
5649,Product 453,Home & Kitchen,102.18,1.1,In Stock,2018
5650,Product 227,Home & Kitchen,51.34,4.7,Backorder,2021
5651,Product 343,Home & Kitchen,146.25,2.7,Backorder,2017
5652,Product 445,Home & Kitchen,192.0,3.4,In Stock,2020
5653,Product 251,Beauty & Personal Care,198.49,3.5,Backorder,2020
5654,Product 306,Beauty & Personal Care,471.69,2.3,Out of Stock,2019
5655,Product 31,Beauty & Personal Care,186.28,3.5,Out of Stock,2018
5656,Product 252,Toys & Games,409.05,4.3,In Stock,2018
5657,Product 226,Toys & Games,325.45,1.2,In Stock,2021
5658,Product 476,Toys & Games,492.89,1.9,In Stock,2018
5659,Product 328,Fashion,353.52,2.3,In Stock,2016
5660,Product 206,Electronics,225.36,5.0,Backorder,2020
5661,Product 218,Beauty & Personal Care,121.92,1.8,Backorder,2020
5662,Product 422,Beauty & Personal Care,306.24,1.8,Out of Stock,2019
5663,Product 416,Fashion,313.39,3.3,In Stock,2018
5664,Product 229,Fashion,242.49,4.9,In Stock,2017
5665,Product 251,Home & Kitchen,232.76,3.1,Backorder,2019
5666,Product 434,Fashion,97.56,4.9,Out of Stock,2018
5667,Product 432,Fashion,146.99,2.3,Out of Stock,2015
5668,Product 310,Home & Kitchen,93.27,1.9,Out of Stock,2017
5669,Product 104,Toys & Games,484.72,1.7,In Stock,2021
5670,Product 137,Home & Kitchen,126.27,3.4,Out of Stock,2021
5671,Product 275,Home & Kitchen,68.78,1.1,Out of Stock,2021
5672,Product 469,Home & Kitchen,467.33,4.2,Out of Stock,2018
5673,Product 26,Fashion,133.06,3.7,Backorder,2017
5674,Product 424,Electronics,421.12,2.9,In Stock,2017
5675,Product 478,Fashion,28.7,4.9,Out of Stock,2021
5676,Product 259,Beauty & Personal Care,310.14,3.3,Backorder,2015
5677,Product 489,Toys & Games,120.12,4.2,In Stock,2020
5678,Product 179,Electronics,475.4,4.5,Backorder,2016
5679,Product 210,Beauty & Personal Care,162.22,4.8,Backorder,2019
5680,Product 105,Fashion,369.95,4.8,In Stock,2019
5681,Product 104,Electronics,78.02,1.5,Out of Stock,2017
5682,Product 98,Toys & Games,230.71,1.8,Out of Stock,2015
5683,Product 4,Home & Kitchen,155.05,1.4,Backorder,2015
5684,Product 27,Home & Kitchen,482.72,1.4,In Stock,2016
5685,Product 438,Beauty & Personal Care,240.89,3.2,Backorder,2016
5686,Product 112,Fashion,28.82,3.7,Backorder,2019
5687,Product 473,Fashion,266.97,2.7,Backorder,2020
5688,Product 192,Toys & Games,34.36,3.7,In Stock,2015
5689,Product 256,Fashion,62.34,3.4,Backorder,2018
5690,Product 370,Toys & Games,145.42,4.6,In Stock,2022
5691,Product 479,Beauty & Personal Care,486.01,4.9,Out of Stock,2018
5692,Product 116,Electronics,416.69,4.5,Out of Stock,2019
5693,Product 442,Beauty & Personal Care,147.27,1.4,In Stock,2019
5694,Product 66,Beauty & Personal Care,405.08,2.2,In Stock,2018
5695,Product 107,Home & Kitchen,228.86,1.2,In Stock,2018
5696,Product 339,Fashion,284.9,3.4,In Stock,2015
5697,Product 328,Toys & Games,221.94,2.1,In Stock,2016
5698,Product 172,Home & Kitchen,30.43,4.3,In Stock,2019
5699,Product 70,Fashion,341.17,2.6,Out of Stock,2022
5700,Product 315,Home & Kitchen,69.62,4.2,Out of Stock,2015
5701,Product 425,Electronics,33.65,1.4,Out of Stock,2017
5702,Product 102,Fashion,193.39,3.8,In Stock,2020
5703,Product 148,Electronics,188.84,3.1,In Stock,2017
5704,Product 35,Electronics,280.38,3.9,In Stock,2016
5705,Product 214,Fashion,131.79,2.4,Out of Stock,2021
5706,Product 485,Electronics,30.64,2.0,Backorder,2021
5707,Product 89,Toys & Games,98.99,3.9,Out of Stock,2019
5708,Product 95,Toys & Games,392.16,1.5,Out of Stock,2017
5709,Product 194,Beauty & Personal Care,27.35,3.8,Out of Stock,2015
5710,Product 129,Home & Kitchen,248.72,1.1,Out of Stock,2020
5711,Product 217,Beauty & Personal Care,438.48,3.8,Backorder,2019
5712,Product 366,Home & Kitchen,426.46,1.1,In Stock,2017
5713,Product 304,Toys & Games,287.84,2.1,Backorder,2017
5714,Product 377,Toys & Games,53.32,3.2,In Stock,2015
5715,Product 5,Toys & Games,371.56,4.5,In Stock,2019
5716,Product 65,Electronics,84.76,4.5,Backorder,2020
5717,Product 421,Electronics,251.79,4.9,Backorder,2022
5718,Product 61,Electronics,78.85,4.0,In Stock,2020
5719,Product 179,Fashion,178.71,3.2,In Stock,2022
5720,Product 184,Electronics,399.59,1.8,In Stock,2018
5721,Product 469,Fashion,249.93,1.8,Backorder,2016
5722,Product 325,Electronics,183.92,1.9,In Stock,2020
5723,Product 262,Fashion,32.67,3.4,In Stock,2015
5724,Product 190,Fashion,476.87,1.7,In Stock,2019
5725,Product 463,Beauty & Personal Care,139.98,1.9,In Stock,2015
5726,Product 23,Beauty & Personal Care,422.85,2.5,In Stock,2015
5727,Product 464,Electronics,407.68,2.9,Out of Stock,2017
5728,Product 84,Beauty & Personal Care,368.83,2.1,In Stock,2017
5729,Product 333,Fashion,451.26,1.9,In Stock,2016
5730,Product 318,Electronics,385.84,2.1,In Stock,2019
5731,Product 168,Fashion,59.31,4.7,In Stock,2022
5732,Product 289,Home & Kitchen,323.8,1.9,Out of Stock,2018
5733,Product 186,Electronics,150.02,4.4,In Stock,2022
5734,Product 31,Toys & Games,87.93,2.9,Backorder,2018
5735,Product 341,Home & Kitchen,339.08,2.4,Out of Stock,2016
5736,Product 405,Fashion,188.69,1.7,Out of Stock,2017
5737,Product 443,Beauty & Personal Care,339.79,2.7,In Stock,2019
5738,Product 70,Electronics,360.51,4.3,Out of Stock,2021
5739,Product 459,Electronics,473.18,2.0,In Stock,2018
5740,Product 345,Electronics,109.36,2.5,Out of Stock,2017
5741,Product 204,Beauty & Personal Care,210.75,4.1,Backorder,2015
5742,Product 406,Electronics,105.69,4.2,In Stock,2022
5743,Product 253,Home & Kitchen,393.03,2.1,In Stock,2016
5744,Product 327,Beauty & Personal Care,221.79,2.9,Backorder,2019
5745,Product 194,Beauty & Personal Care,224.83,3.0,Out of Stock,2022
5746,Product 437,Toys & Games,29.81,4.3,Out of Stock,2019
5747,Product 14,Beauty & Personal Care,95.39,3.5,In Stock,2017
5748,Product 336,Home & Kitchen,306.08,4.8,Backorder,2020
5749,Product 112,Electronics,450.73,3.0,Out of Stock,2016
5750,Product 300,Beauty & Personal Care,245.27,2.9,In Stock,2015
5751,Product 470,Beauty & Personal Care,28.51,4.6,Backorder,2015
5752,Product 324,Electronics,197.66,2.1,Out of Stock,2021
5753,Product 222,Beauty & Personal Care,298.76,3.0,Backorder,2022
5754,Product 10,Fashion,445.47,5.0,Backorder,2020
5755,Product 55,Home & Kitchen,254.33,1.7,Out of Stock,2016
5756,Product 345,Toys & Games,451.52,5.0,Out of Stock,2018
5757,Product 184,Fashion,293.63,4.0,In Stock,2018
5758,Product 485,Home & Kitchen,323.83,3.1,Backorder,2015
5759,Product 123,Beauty & Personal Care,416.31,2.7,Out of Stock,2015
5760,Product 312,Fashion,244.16,1.5,Out of Stock,2015
5761,Product 185,Home & Kitchen,117.38,3.9,In Stock,2015
5762,Product 306,Fashion,137.01,2.3,Backorder,2017
5763,Product 277,Home & Kitchen,112.34,1.6,Out of Stock,2022
5764,Product 422,Electronics,240.82,4.4,Out of Stock,2018
5765,Product 438,Fashion,485.16,1.4,Backorder,2016
5766,Product 318,Electronics,324.23,3.9,Out of Stock,2018
5767,Product 495,Beauty & Personal Care,144.16,4.1,Out of Stock,2020
5768,Product 468,Beauty & Personal Care,114.49,3.9,Out of Stock,2019
5769,Product 297,Fashion,415.4,2.1,In Stock,2018
5770,Product 383,Electronics,440.04,1.5,Backorder,2020
5771,Product 68,Home & Kitchen,183.87,3.8,Out of Stock,2018
5772,Product 294,Beauty & Personal Care,432.85,4.4,In Stock,2015
5773,Product 132,Home & Kitchen,72.71,1.2,Backorder,2021
5774,Product 469,Electronics,418.87,1.9,In Stock,2015
5775,Product 423,Home & Kitchen,223.3,2.3,Out of Stock,2015
5776,Product 223,Beauty & Personal Care,343.18,4.5,Backorder,2021
5777,Product 290,Beauty & Personal Care,453.27,4.9,Backorder,2021
5778,Product 90,Beauty & Personal Care,298.53,1.3,Backorder,2018
5779,Product 170,Beauty & Personal Care,428.09,3.4,In Stock,2016
5780,Product 237,Toys & Games,74.8,3.4,Out of Stock,2020
5781,Product 23,Fashion,62.53,3.9,Backorder,2022
5782,Product 486,Toys & Games,159.53,2.0,Out of Stock,2022
5783,Product 323,Toys & Games,377.72,4.3,Out of Stock,2015
5784,Product 58,Beauty & Personal Care,487.92,4.2,Backorder,2018
5785,Product 156,Beauty & Personal Care,291.43,2.1,In Stock,2015
5786,Product 495,Fashion,168.98,1.9,Out of Stock,2017
5787,Product 244,Toys & Games,62.77,2.6,Backorder,2021
5788,Product 230,Electronics,81.91,1.9,Backorder,2021
5789,Product 59,Home & Kitchen,270.91,4.9,Backorder,2017
5790,Product 121,Home & Kitchen,102.83,2.2,In Stock,2016
5791,Product 157,Beauty & Personal Care,419.73,2.3,Out of Stock,2018
5792,Product 445,Toys & Games,367.71,3.7,Out of Stock,2020
5793,Product 228,Electronics,373.66,1.9,Out of Stock,2015
5794,Product 304,Fashion,73.46,1.1,Out of Stock,2017
5795,Product 290,Electronics,384.45,1.6,Backorder,2022
5796,Product 410,Home & Kitchen,131.63,1.7,Out of Stock,2015
5797,Product 119,Toys & Games,233.18,3.1,In Stock,2020
5798,Product 459,Toys & Games,416.11,1.5,Backorder,2022
5799,Product 232,Beauty & Personal Care,104.47,2.4,In Stock,2019
5800,Product 457,Electronics,52.12,2.8,Backorder,2017
5801,Product 466,Home & Kitchen,42.36,3.7,Out of Stock,2015
5802,Product 218,Beauty & Personal Care,489.07,2.7,Backorder,2021
5803,Product 264,Fashion,16.66,5.0,In Stock,2022
5804,Product 436,Toys & Games,243.7,4.5,In Stock,2020
5805,Product 286,Fashion,103.83,3.4,Out of Stock,2015
5806,Product 168,Beauty & Personal Care,142.73,3.9,Backorder,2016
5807,Product 426,Home & Kitchen,453.6,2.7,Backorder,2016
5808,Product 277,Electronics,323.07,3.8,In Stock,2015
5809,Product 290,Toys & Games,293.77,4.1,Out of Stock,2015
5810,Product 114,Beauty & Personal Care,364.6,4.3,Out of Stock,2016
5811,Product 121,Home & Kitchen,329.24,1.2,Backorder,2019
5812,Product 253,Home & Kitchen,382.93,1.3,In Stock,2022
5813,Product 11,Fashion,149.49,3.2,In Stock,2020
5814,Product 77,Toys & Games,467.13,1.5,Out of Stock,2020
5815,Product 48,Home & Kitchen,180.26,2.2,Backorder,2022
5816,Product 387,Fashion,130.95,1.5,Backorder,2018
5817,Product 225,Beauty & Personal Care,103.88,3.3,In Stock,2020
5818,Product 473,Fashion,244.47,4.2,In Stock,2016
5819,Product 310,Toys & Games,354.46,2.9,In Stock,2022
5820,Product 326,Home & Kitchen,71.66,1.1,Backorder,2015
5821,Product 404,Beauty & Personal Care,114.55,1.2,Out of Stock,2021
5822,Product 385,Fashion,287.13,1.7,Out of Stock,2019
5823,Product 402,Home & Kitchen,165.32,4.5,In Stock,2021
5824,Product 472,Toys & Games,167.14,4.7,Out of Stock,2018
5825,Product 111,Toys & Games,161.35,1.4,Out of Stock,2016
5826,Product 469,Electronics,490.88,1.9,In Stock,2018
5827,Product 59,Beauty & Personal Care,187.74,4.2,In Stock,2022
5828,Product 485,Electronics,128.24,1.1,In Stock,2022
5829,Product 165,Toys & Games,469.34,2.8,In Stock,2022
5830,Product 397,Home & Kitchen,481.66,4.2,Backorder,2020
5831,Product 173,Beauty & Personal Care,269.79,4.7,Out of Stock,2019
5832,Product 229,Fashion,236.69,3.4,Out of Stock,2016
5833,Product 336,Electronics,367.57,3.1,Out of Stock,2016
5834,Product 422,Home & Kitchen,359.22,3.9,Backorder,2021
5835,Product 119,Fashion,350.61,1.3,Out of Stock,2016
5836,Product 409,Beauty & Personal Care,57.01,3.9,Backorder,2015
5837,Product 174,Beauty & Personal Care,448.44,2.6,Backorder,2018
5838,Product 181,Electronics,204.67,3.8,Out of Stock,2018
5839,Product 341,Home & Kitchen,301.95,2.6,Backorder,2018
5840,Product 379,Home & Kitchen,225.75,2.7,Out of Stock,2018
5841,Product 189,Beauty & Personal Care,451.53,3.0,Out of Stock,2019
5842,Product 392,Toys & Games,267.6,1.9,Backorder,2018
5843,Product 367,Home & Kitchen,297.18,2.8,Out of Stock,2018
5844,Product 24,Toys & Games,463.59,3.8,Out of Stock,2017
5845,Product 277,Toys & Games,31.53,3.6,Out of Stock,2022
5846,Product 70,Fashion,196.34,3.8,Backorder,2016
5847,Product 264,Electronics,468.81,3.7,In Stock,2020
5848,Product 293,Beauty & Personal Care,201.31,5.0,In Stock,2020
5849,Product 112,Beauty & Personal Care,148.56,2.9,Out of Stock,2022
5850,Product 138,Fashion,115.02,3.8,In Stock,2020
5851,Product 198,Toys & Games,264.49,2.8,Out of Stock,2017
5852,Product 282,Home & Kitchen,186.66,4.8,In Stock,2022
5853,Product 34,Fashion,153.05,3.3,Out of Stock,2016
5854,Product 469,Fashion,168.98,3.6,Out of Stock,2017
5855,Product 65,Toys & Games,225.86,4.8,In Stock,2022
5856,Product 162,Home & Kitchen,226.2,1.9,Backorder,2022
5857,Product 84,Fashion,143.32,2.5,In Stock,2017
5858,Product 458,Toys & Games,162.66,1.9,In Stock,2017
5859,Product 259,Toys & Games,80.8,1.5,Backorder,2022
5860,Product 17,Toys & Games,11.62,1.7,In Stock,2018
5861,Product 127,Toys & Games,260.03,2.2,Backorder,2018
5862,Product 88,Fashion,428.26,2.8,In Stock,2018
5863,Product 318,Beauty & Personal Care,23.73,4.0,Backorder,2017
5864,Product 315,Fashion,30.78,3.1,Backorder,2021
5865,Product 115,Toys & Games,182.01,1.8,Out of Stock,2017
5866,Product 26,Home & Kitchen,459.51,4.0,Backorder,2021
5867,Product 123,Fashion,274.68,3.3,Out of Stock,2017
5868,Product 427,Home & Kitchen,15.48,3.5,Backorder,2022
5869,Product 209,Electronics,232.25,2.2,Out of Stock,2017
5870,Product 402,Toys & Games,473.65,1.1,Backorder,2019
5871,Product 41,Fashion,43.58,4.9,Out of Stock,2021
5872,Product 317,Toys & Games,46.06,1.2,Backorder,2018
5873,Product 338,Home & Kitchen,30.41,1.3,In Stock,2016
5874,Product 254,Beauty & Personal Care,367.08,2.8,Backorder,2020
5875,Product 498,Beauty & Personal Care,248.32,1.1,Out of Stock,2020
5876,Product 230,Home & Kitchen,241.98,1.0,Out of Stock,2020
5877,Product 426,Fashion,188.05,4.9,Backorder,2022
5878,Product 423,Toys & Games,125.36,1.6,Backorder,2022
5879,Product 205,Fashion,191.9,1.3,Out of Stock,2015
